Irving Park & Central,41.95328759,-87.7668547,db,
State & Grand (Red Line),41.89154644,-87.62816555,db,
Stony Island & 78th Street,41.753305,-87.585521,db,
Stony Island & 83rd Street,41.74413978,-87.58525531,db,
Commercial & 83rd Place,41.74352181,-87.55181176,db,
Exchange & 83rd Street,41.7441786,-87.55227027,db,
Lincolnwood Town Center,42.00935894,-87.71446223,db,
95th Red Line Station,41.72230385,-87.62403619,db,
5400 S Wells,41.796262,-87.631883,db,
King Drive & 57th Street,41.79099336,-87.61595747,db,
Stony Island & 74th Street,41.760483,-87.585672,db,
2102 W Ogden,41.87070552,-87.67902966,db,
Caldwell & Spokane,41.99534846,-87.76228373,db,
Hegewisch Metra Station,41.64629177,-87.54299424,db,
Milwaukee & Kenneth,41.94895171,-87.74014262,db,
Orleans & Locust,41.899017,-87.637346,db,
Harrison & Leavitt,41.874009,-87.681205,db,
2500 W 26th Street,41.84485064,-87.68767957,db,
115th Street & Laflin,41.6849018,-87.65988039,db,
103rd Street & Campbell,41.70647993,-87.68411512,db,
Harlem/Lake Green Line Station,41.88675931,-87.80319483,db,
Central & Palmer,41.92044073,-87.76593918,db,
Clinton & Quincy,41.878741,-87.641171,db,
Archer & 23rd Place,41.85021627,-87.63990137,db,
Halsted & 50th Street,41.803469,-87.645447,db,
King Drive & 54th Street,41.79647281,-87.61609498,db,
Austin & School,41.940342,-87.776352,db,
Stony Island & 88th Street,41.73522103,-87.58571838,db,
1741 N Pulaski,41.91290521,-87.72652845,db,
Racine & 50th Street,41.80336852,-87.6551944,db,
Central & Indian Road,41.98873304,-87.76689114,db,
South Chicago & Jeffery,41.74489588,-87.57620332,db,
Lincoln & Waveland,41.94881658,-87.67515553,db,
S. Shore Drive & 82nd Street,41.74637991,-87.54800256,db,
King Drive & 72nd Street,41.76374987,-87.61532558,db,
Stony Island & Anthony,41.74902133,-87.58595909,db,
Western & North Shore,42.00326906,-87.69013986,db,
4102 S Western,41.819293,-87.684795,db,
3000 S Michigan,41.84048,-87.623545,db,
Jefferson Park Transit Center,41.96974662,-87.76169065,db,
Western & Le Moyne,41.90836702,-87.68730105,db,
Lawrence & Campbell,41.96867087,-87.69134421,db,
65th Street & Nashville,41.77401787,-87.78590449,db,
Armitage & Albany,41.91747388,-87.70510784,db,
State & 23rd Street,41.850827,-87.626922,db,
King Drive & 82nd Street,41.74574804,-87.61461065,db,
Roosevelt & 50th Avenue,41.86574977,-87.74975926,db,
79th Street & Aberdeen,41.75047724,-87.65111707,db,
79th Street & Prairie,41.75099098,-87.61822234,db,
Fullerton & Campbell,41.92479405,-87.69015771,db,
Sheridan & Fremont,41.95266247,-87.65173839,db,
106th Street & Mackinaw,41.70269072,-87.54266331,db,
Pulaski & 91st Street,41.727867,-87.721448,db,
Skokie Blvd & Emerson,42.05181333,-87.74701,db,
Cottage Grove & 74th Street,41.76052752,-87.60557434,db,
Fifth Avenue & Karlov,41.872297,-87.727603,db,
Cicero & George,41.933434,-87.74673,db,
Maple & Clark,42.0500626,-87.68489491,db,
Ridgeland & Le Moyne,41.907441,-87.783351,db,
Northwest Hwy & Meade,41.9819,-87.780203,db,
Cicero & 46th Street,41.80953913,-87.74338051,db,
South Chicago & Oglesby,41.7386661,-87.56786006,db,
California & 61st Street,41.78287566,-87.69356769,db,
King Drive & Marquette Rd,41.77304916,-87.61554562,db,
Central Park & Douglas Blvd,41.86229939,-87.71548245,db,
Halsted & 116th Street,41.68299913,-87.64221458,db,
Lincoln & Argyle,41.97191767,-87.69054584,db,
Western & Catalpa,41.98148587,-87.68947464,db,
Harlem & 56th Street,41.79025775,-87.80159163,db,
Cicero & Potomac,41.904241,-87.746051,db,
2300 S Pulaski,41.849387,-87.724791,db,
Western & 73rd Street,41.76084886,-87.68328994,db,
Chicago Avenue & Dempster (Purple Line),42.04130718,-87.6806809,db,
Broadway & Barry,41.937966,-87.644414,db,
Kedzie & Grand,41.89772636,-87.70670517,db,
Western & Balmoral,41.97959573,-87.68940328,db,
Damen & 23rd Street,41.850436,-87.675862,db,
Central & West End,41.88435278,-87.76511183,db,
Harlem & Cortland,41.91449528,-87.80602363,db,
Pulaski Orange Line Station,41.8003078,-87.7244196,db,
95th Street & Union,41.721593,-87.640568,db,
700 W Chicago,41.89649698,-87.64615091,db,
47th Street & Federal,41.80926765,-87.6280902,db,
V.A. Medical Center,41.86912414,-87.67924837,db,
74th Street & Wood,41.75946702,-87.66846784,db,
Irving Park & Ozanam,41.95248496,-87.8216885,db,
Montrose & St. Louis,41.96115927,-87.71540305,db,
18th Street & Paulina (Pink Line),41.85781011,-87.66909702,db,
69th Street & Paulina,41.76858665,-87.66620481,db,
Rhodes & 67th Street,41.77281616,-87.61188278,db,
35th/Archer Orange Line Station,41.82876918,-87.68107921,db,
Central & Le Moyne,41.90769681,-87.76593194,db,
Kimball & Glenlake,41.992113,-87.714109,db,
Addison & Campbell,41.94678437,-87.69101309,db,
Addison & Albany,41.94669488,-87.70520192,db,
Western & Glenlake,41.992177,-87.689607,db,
Central & Waveland,41.94761,-87.766737,db,
East River Rd & Carmen,41.97127129,-87.84633406,db,
Ashland & Payne Street,42.05711,-87.69424,db,
Michigan & 109th Street,41.6963378,-87.62089022,db,
Pulaski & 62nd Street,41.78055,-87.722869,db,
Ridge & Dempster,42.04100997,-87.68807325,db,
Damen & Hubbard,41.889802,-87.67693,db,
Kedzie & 81st Street,41.746236,-87.702369,db,
3000 S Wentworth,41.839873,-87.631747,db,
Vincennes & Gilbert Court,41.73881244,-87.6410687,db,
Diversey & Sacramento,41.932,-87.70262,db,
79th Street & Kostner,41.74922635,-87.73126428,db,
79th Street & Columbus (Southwest Hwy.),41.74967709,-87.70392189,db,
Belmont & Central,41.93851092,-87.76624353,db,
Foster & Marine Drive,41.97649973,-87.65257447,db,
111th Street & Longwood,41.69199931,-87.67171576,db,
63rd Street & Cicero,41.77853286,-87.74204338,db,
Jackson & Loomis,41.877634,-87.661652,db,
79th Street & California,41.74981875,-87.69265346,db,
Montrose & Hamlin,41.960951,-87.723033,db,
Diversey & Cicero,41.93146311,-87.74678792,db,
Paulina & Harrison,41.87404275,-87.66900458,db,
Dearborn & Congress,41.875927,-87.629154,db,
Cicero & 61st Street,41.78194037,-87.74219645,db,
State & 69th Street,41.76906512,-87.62486011,db,
79th Street & Yates,41.751663,-87.566387,db,
71st Street & Stony Island,41.7659121,-87.58653384,db,
Taylor & Loomis,41.86928953,-87.66182305,db,
47th Street & Vincennes,41.80935598,-87.61394324,db,
Ashland & 61st Street,41.78297691,-87.66418149,db,
Pulaski & Avondale,41.95066754,-87.72742101,db,
State & 57th Street,41.790817,-87.625497,db,
State & 93rd Street,41.72528861,-87.62376795,db,
Madison & Central,41.88014099,-87.76461188,db,
Fullerton & Wood,41.92502693,-87.67279051,db,
115th Street & Michigan,41.68525451,-87.62091766,db,
95th Street & Jeffery,41.72240054,-87.57498252,db,
Jackson & Cicero,41.87676314,-87.74483066,db,
Fairbanks & Chicago,41.896645,-87.620311,db,
Illinois & LaSalle,41.890737,-87.632811,db,
Grand & California,41.894255,-87.696723,db,
16th Street & Western,41.8593023,-87.6859588,db,
Cermak & Clark,41.85274421,-87.62997378,db,
Grand & Oakley,41.89062906,-87.68437029,db,
Jackson & Financial Place,41.878081,-87.632868,db,
63rd Street & Wentworth,41.779907,-87.629887,db,
Halsted & 115th Street,41.68523466,-87.64202703,db,
Clinton & Taylor,41.869872,-87.640896,db,
California & Foster,41.97595012,-87.69901516,db,
Halsted & Madison,41.88158549,-87.647458,db,
Laramie & Maypole,41.884398,-87.755275,db,
Western & 55th Street/Garfield,41.79399659,-87.6841763,db,
Cottage Grove & 49th Street,41.80563201,-87.60659236,db,
Cicero & Irving Park/Milwaukee,41.95363141,-87.74740611,db,
Avenue O & 131st Street,41.65764509,-87.54000569,db,
Avenue O & 132nd Street,41.65556752,-87.53980686,db,
California & Lithuanian Plaza/69th Street,41.76806942,-87.69304693,db,
Central Park & 23rd Street,41.849918,-87.715012,db,
Pershing & California,41.82285782,-87.69445196,db,
103rd Street & Morgan,41.70693589,-87.64759029,db,
Pershing & Wentworth,41.8237461,-87.63159924,db,
51st Street & Princeton,41.80187259,-87.63308973,db,
Garfield Red Line Station,41.79458546,-87.63109954,db,
Devon & Clark,41.99814792,-87.67037124,db,
111th Street & Bell,41.69191127,-87.67731872,db,
Montrose & Milwaukee,41.960564,-87.754625,db,
Division & Damen,41.90311162,-87.67696638,db,
Grand & Division,41.90251986,-87.71743578,db,
Chicago & Western,41.89566223,-87.68701853,db,
Madison & Lotus,41.88020276,-87.76191891,db,
51st Street & Kedzie,41.80075731,-87.70354178,db,
Cortland & Elston,41.91635141,-87.66647699,db,
Belmont & Cicero,41.93876457,-87.74656534,db,
87th Street & Western,41.7354232,-87.6818665,db,
Taylor & Racine,41.86934884,-87.65692967,db,
Grand & Melvina,41.92135336,-87.78025829,db,
Jackson & California,41.87737082,-87.69595515,db,
Diversey & Hamlin,41.93178365,-87.72218876,db,
Pershing & Wabash,41.82366311,-87.62498428,db,
Addison & Elston,41.946558,-87.708933,db,
Ashland & 53rd Street,41.79748379,-87.66480655,db,
Cottage Grove & 107th Street,41.700324,-87.60823,db,
Western & Marquette Rd,41.7717908,-87.68356816,db,
Ashland & Archer,41.83778428,-87.66589752,db,
California & Marquette Rd,41.77170677,-87.69310378,db,
Broadway & Berwyn,41.97822854,-87.6600355,db,
Damen & Berteau,41.957882,-87.678928,db,
Ashland & 51st Street,41.80144205,-87.66492262,db,
Ashland & 74th Street,41.75919106,-87.66376317,db,
Damen & 48th Street,41.806811,-87.674693,db,
Halsted & Willow,41.913731,-87.648298,db,
Sheridan & Wilson,41.965341,-87.65471,db,
Halsted & 69th Street,41.76902771,-87.64442215,db,
North Ave & Austin,41.90936486,-87.77509251,db,
5556 S Wentworth,41.79244,-87.630423,db,
Lawrence & Kostner,41.96806917,-87.73769488,db,
Montrose & Laramie,41.960538,-87.757488,db,
Addison & Kimball,41.94663193,-87.71293579,db,
Foster & Lincoln,41.97593319,-87.69263147,db,
63rd Street & Narragansett,41.77774244,-87.781455,db,
35th Street & Western Avenue,41.830326,-87.685325,db,
Diversey & Clark/Broadway,41.93284886,-87.64532045,db,
111th Street & Kedzie,41.69163846,-87.70068136,db,
115th Street & State,41.6853919,-87.62267226,db,
6800 S Wentworth,41.770817,-87.629973,db,
Clark & Ainslie,41.97165409,-87.66788374,db,
California & Wilcox,41.87933,-87.69631,db,
Bryn Mawr & Gregory,41.980314,-87.837184,db,
Ridge & Dempster,42.0413183,-87.6885764,db,
Michigan & South Water,41.88690443,-87.6246806,db,
Narragansett & Grace,41.949292,-87.786465,db,
Central & Belden,41.922223,-87.765985,db,
3700 S. Cicero,41.8264282,-87.74366302,db,
Nagle & Balmoral,41.979349,-87.787869,db,
Central & Wabansia,41.91127621,-87.76566834,db,
Archer & Campbell/38th Street,41.82487412,-87.68680403,db,
Skokie Yellow Line Station,42.039995,-87.75228667,db,
Belmont & Clark,41.94002135,-87.65107532,db,
Ashland & 19th Street,41.85590914,-87.6659639,db,
Franklin & Adams,41.879249,-87.635152,db,
63rd Street & Racine,41.77954019,-87.65462323,db,
Michigan & Madison/Monroe,41.881199,-87.624518,db,
Damen & Lawrence,41.96852308,-87.67927836,db,
75th Street & Jeffery,41.75881652,-87.57634835,db,
Grand & Pulaski,41.90615975,-87.7262656,db,
35th Street & Morgan,41.83075486,-87.65082252,db,
Lawrence & Central Park,41.96828208,-87.71803985,db,
S. Shore Drive & 69th Street,41.77000037,-87.56642572,db,
Milwaukee & Montrose,41.96051336,-87.75428226,db,
55th Street & Linder,41.792713,-87.759966,db,
Sheridan & Lawrence,41.96892765,-87.6548939,db,
Clark & Grand,41.89175,-87.631197,db,
State & Ontario,41.89339268,-87.62820487,db,
Halsted & 100th Street,41.712522,-87.643075,db,
Broadway & Wilson,41.96524643,-87.65749818,db,
Cermak & Loomis,41.85233563,-87.66090058,db,
Cermak & Throop,41.85237036,-87.65847155,db,
Howard & Ashland,42.01928162,-87.67058707,db,
Peterson & Washtenaw,41.9904784,-87.69676717,db,
93rd Street & Manistee,41.72644595,-87.55664099,db,
Cermak & Harlem,41.85051029,-87.80312932,db,
4542 W Cermak,41.85142542,-87.73899385,db,
103rd Street & Francisco,41.70637444,-87.69380649,db,
Acacia Park Cemetery,41.95243428,-87.82360263,db,
Chicago & Pine,41.89489933,-87.76346107,db,
63rd Street & Paulina,41.77947274,-87.66649764,db,
79th Street & Greenwood,41.75142702,-87.59808265,db,
Division & Lockwood,41.90230266,-87.75813563,db,
Fullerton Red/Brown/Purple Line Station,41.92545583,-87.65277085,db,
47th Street & St. Louis,41.80809026,-87.71089004,db,
Halsted & 104th Street,41.705248,-87.64289,db,
Kimball & Sunnyside,41.963028,-87.713269,db,
1501 W Pershing,41.82325692,-87.66312812,db,
St. Laurence/Queen of Peace H.S.,41.75453625,-87.75865667,db,
95th Street & King Drive,41.72198826,-87.61444823,db,
47th Street & Indiana,41.80937983,-87.62132675,db,
47th Street & Prairie,41.80939943,-87.61953534,db,
47th Street & Calumet,41.80925927,-87.6182758,db,
North Ave & Elston,41.91065042,-87.66165336,db,
Marine Drive & Montrose,41.96216207,-87.64682975,db,
31st Street & St. Louis,41.83718069,-87.71231396,db,
31st Street & Karlov,41.83690823,-87.7270075,db,
31st Street & Keeler,41.83690305,-87.72946336,db,
Desplaines & Kinzie/Milwaukee,41.88870106,-87.64442913,db,
Desplaines & Lake,41.88552528,-87.64432139,db,
Desplaines & Fulton/Milwaukee/Kinzie,41.88809369,-87.64415642,db,
Rockwell & Addison,41.94598672,-87.6939588,db,
California & Addison,41.9463121,-87.69813181,db,
95th Street Red Line Station,41.72186204,-87.62440894,db,
3400 S Cicero,41.83154406,-87.74347071,db,
Harrison & Campbell,41.873804,-87.688797,db,
2600 W 103rd Street,41.70627652,-87.68664367,db,
Grant & McDaniel,42.05899126,-87.70821599,db,
North Ave & Hoyne,41.91035414,-87.68003978,db,
Fullerton & Seminary,41.92529927,-87.65607636,db,
Chicago & Milwaukee,41.89619683,-87.65554311,db,
Lawrence & Laramie/Avondale,41.96782509,-87.75775892,db,
Lawrence & Marmora,41.967637,-87.774917,db,
1509 S Michigan,41.86183776,-87.62388488,db,
Ridge & Church,42.04838554,-87.68871332,db,
Halsted & 38th Street,41.82565365,-87.64605695,db,
Western & 18th Street,41.85705864,-87.6859293,db,
Stony Island & 56th Street,41.79307382,-87.58673928,db,
Halsted & Polk,41.8719,-87.64719,db,
Halsted & 28th Street,41.84350725,-87.64651057,db,
Jeffery & 74th Street,41.76060468,-87.5762306,db,
Pulaski & 78th Street,41.75129787,-87.72182259,db,
Chicago Avenue & Hamilton,42.0392257,-87.68027399,db,
Central Park & 24th Street,41.848104,-87.714962,db,
Cottage Grove & 100th Street,41.71300322,-87.60537898,db,
Sheridan & Noyes,42.05817846,-87.67728266,db,
Cottage Grove & Payne,41.80157586,-87.6064961,db,
Milwaukee & Karlov,41.94249748,-87.72923391,db,
Northwest Hwy & Marmora,41.9791949,-87.77577827,db,
Jeffery & 68th Street,41.77150927,-87.57655601,db,
Racine & 80th Street,41.74877846,-87.653774,db,
5200 S State,41.80000222,-87.62594296,db,
Kimball & Cullom,41.95939,-87.713144,db,
Halsted & 54th Street,41.79612219,-87.64529907,db,
Pulaski & 84th Street,41.74044173,-87.72180727,db,
Harlem & Farragut,41.976308,-87.8071,db,
Jeffery & 96th Street,41.72056972,-87.57539608,db,
Pulaski & 54th Street,41.79514169,-87.72339786,db,
Western & 33rd Street,41.83389866,-87.68501382,db,
Kedzie & 40th Street,41.82089073,-87.7045507,db,
Broadway & Balmoral,41.9801275,-87.66010077,db,
Northwest Hwy & Napoleon,41.98685876,-87.78913788,db,
Sacramento & Franklin,41.88954676,-87.70163552,db,
Stony Island & 62nd Street,41.78279019,-87.58660825,db,
Damen & 70th Street,41.766758,-87.673644,db,
Sedgwick & Eugenie,41.912956,-87.638711,db,
Ashland & Augusta,41.89953291,-87.66751666,db,
Jeffery & 69th Street,41.76972981,-87.5764355,db,
Western & 47th Street,41.80849164,-87.6844871,db,
Western & Fullerton,41.92504764,-87.68777807,db,
Halsted & Clark/Barry,41.93796502,-87.64929831,db,
Halsted & 33rd Street,41.83447073,-87.64628846,db,
Ogden & Roosevelt,41.86702812,-87.68344147,db,
Halsted & 35th Street,41.83083631,-87.64620979,db,
Halsted & Willow,41.913897,-87.648443,db,
Ashland & Belmont/Lincoln,41.94003572,-87.6687988,db,
Pulaski & 19th Street,41.85509408,-87.724961,db,
Clybourn & North Ave (Red Line),41.91077864,-87.64919993,db,
Blue Island & Damen,41.84869528,-87.67557444,db,
Grand & Lawndale,41.90342981,-87.71961797,db,
Pershing & Damen,41.82303734,-87.67472571,db,
Armitage & Sawyer,41.91732288,-87.70876789,db,
Touhy & Moody,42.01194991,-87.78074279,db,
Irving Park & Mobile,41.95289094,-87.78368927,db,
87th Street & Washtenaw,41.73527758,-87.68997643,db,
Diversey & Leclaire,41.931377,-87.754055,db,
Dodge & Main,42.03372229,-87.69908484,db,
75th Street & Stewart,41.75798,-87.634527,db,
Exchange & South Chicago,41.72800395,-87.55265661,db,
Archer & Linder,41.79597795,-87.76008498,db,
Archer & Cicero,41.79883339,-87.7426252,db,
Fifth Avenue & Kostner,41.87026275,-87.73495185,db,
Cicero & Foster,41.9754681,-87.7481249,db,
Narragansett & Addison,41.94576376,-87.78638324,db,
Cottage Grove & 55th Street,41.79508678,-87.60633032,db,
Milwaukee & Noble,41.90082945,-87.66221577,db,
Sheridan & Birchwood,42.018021,-87.665802,db,
Cicero & 63rd Street,41.77858943,-87.74245896,db,
Marine Drive & Montrose,41.96203926,-87.6469602,db,
LaSalle & North Ave,41.91081094,-87.63329605,db,
Pulaski & 55th Street,41.79332136,-87.7233125,db,
California & 38th Street,41.82472233,-87.69476667,db,
Archer & Canal,41.85127544,-87.63829945,db,
Racine & Garfield,41.79424823,-87.65497499,db,
King Drive & 60th Street,41.78577395,-87.61583388,db,
Milwaukee & Belmont,41.939257,-87.724247,db,
Sheridan & Wellington,41.9364246,-87.63950084,db,
Pulaski & 69th Street,41.767812,-87.722546,db,
Damen & Milwaukee/North Ave (Blue Line),41.91025685,-87.67754549,db,
Ashland & 69th Street,41.76835705,-87.66401195,db,
Austin & Lake,41.88810481,-87.77501306,db,
Cermak & Albany,41.85180095,-87.7028769,db,
Jackson & Oakley,41.877496,-87.683652,db,
Bryn Mawr & Sheridan,41.983711,-87.655379,db,
Caldwell & Central Terminal,41.996089,-87.764533,db,
Diversey & Sayre,41.930758,-87.80109,db,
Grand & Wells,41.89151114,-87.63419927,db,
Fullerton & Kimball,41.92454274,-87.71226851,db,
Chicago & Cicero,41.89490567,-87.7459369,db,
Addison & Broadway,41.94725576,-87.647371,db,
Irving Park & Hamlin,41.95365532,-87.72278885,db,
Fullerton & Milwaukee,41.9247021,-87.69995999,db,
Fullerton & Racine,41.92526027,-87.65861136,db,
Belmont & Racine,41.93976436,-87.65910287,db,
69th Street & Indiana,41.76917097,-87.62030568,db,
Garfield & Wabash,41.79428438,-87.62379865,db,
Damen & Schiller,41.907219,-87.677436,db,
Western & Taylor,41.86917092,-87.68623062,db,
Central & Diversey,41.9313665,-87.76634345,db,
Avenue O & 134th Street,41.65189389,-87.53980598,db,
Keefe & South Chicago,41.77074521,-87.61209956,db,
47th Street & Cottage Grove,41.80960855,-87.60639772,db,
Roosevelt & Kedzie,41.86650058,-87.70540269,db,
LaSalle & Chicago,41.89634277,-87.63284657,db,
Cottage Grove & 95th Street,41.72222808,-87.6046073,db,
Ashland & Roosevelt,41.86710885,-87.66655179,db,
Halsted & 91st Street,41.728917,-87.643492,db,
Vincennes & 111th Street,41.69196545,-87.66333712,db,
Central & Seminole,41.984582,-87.768381,db,
Sheridan & Argyle,41.97312,-87.655001,db,
Wentworth & 29th Street,41.841333,-87.631798,db,
Central & Edgebrook Golf Course,41.99073733,-87.76617148,db,
Vincennes & 80th Street,41.749093,-87.634755,db,
4004 S Wentworth,41.82129,-87.631383,db,
Lawrence & Sacramento,41.96843198,-87.70371655,db,
Fullerton & Kostner,41.924307,-87.736677,db,
Belmont & Keeler,41.93910153,-87.73229682,db,
119th Street & Wentworth,41.67802708,-87.62735602,db,
Grand & St. Clair,41.891824,-87.622526,db,
Division & Humboldt,41.90294545,-87.70215669,db,
75th Street & State,41.758303,-87.624492,db,
Cicero & Grand,41.91365018,-87.74584944,db,
Sheridan & Montrose,41.961953,-87.654654,db,
Cicero & Belmont,41.93870968,-87.74674251,db,
Laramie & Maypole,41.884233,-87.75513,db,
Pulaski & 49th Street,41.80417192,-87.72332295,db,
Indiana & 35th Street,41.83131644,-87.62167682,db,
Ashland & 91st Street,41.72866896,-87.66272381,db,
Clark & Montrose,41.96182245,-87.66590869,db,
Austin & Montrose,41.96026,-87.776944,db,
Pulaski & 41st Street,41.81830403,-87.72381329,db,
Cicero & Augusta,41.8986,-87.745802,db,
Racine & 71st Street,41.76497726,-87.65401409,db,
Stony Island & 78th Street,41.75339123,-87.58600725,db,
Skokie Blvd & Fargo,42.01619858,-87.74789096,db,
Central & Potomac,41.904025,-87.765784,db,
Broadway & Belle Plaine,41.956988,-87.652102,db,
Cicero & Congress,41.87413193,-87.74508261,db,
Kedzie & Jarvis,42.01560866,-87.70883042,db,
Central & Hutchinson,41.957803,-87.767219,db,
S. Shore Drive & 81st Street,41.74817982,-87.548039,db,
Cottage Grove & 95th Street,41.72182765,-87.60331411,db,
Ashland & 89th Street,41.73222585,-87.66309013,db,
Central Street & McDaniel,42.06453579,-87.70751562,db,
63rd Street & Albany,41.77907289,-87.70055501,db,
111th Street & Princeton,41.69254106,-87.63024203,db,
Harrison & Lockwood,41.87295351,-87.75730323,db,
93rd Street & Yates,41.72627875,-87.56561607,db,
93rd Street & Clyde,41.72614214,-87.57282959,db,
Addison & Francisco,41.94672904,-87.70038986,db,
Madison & Waller,41.88028356,-87.76803586,db,
Jackson & Kildare,41.8770945,-87.73310614,db,
Belmont & Octavia,41.93800511,-87.80902215,db,
51st Street & Oakley,41.80116499,-87.68158931,db,
47th Street & Francisco,41.80830194,-87.69648994,db,
Peterson & Sacramento,41.99051914,-87.70400394,db,
Lawrence & Delphia,41.96663038,-87.84150374,db,
63rd Street & Campbell,41.7793024,-87.6859113,db,
Lawrence & Lawndale,41.96839412,-87.72059215,db,
Root & Princeton,41.81913697,-87.63369471,db,
71st Street & Michigan,41.765643,-87.621462,db,
75th Street & Clyde,41.758993,-87.57360567,db,
Lunt & Rockwell,42.00861979,-87.69489388,db,
71st Street & Crandon,41.7663412,-87.56965943,db,
91st Street & Buffalo,41.73022753,-87.54417214,db,
61st Street & Prairie,41.78388496,-87.61878892,db,
Devon & Washtenaw,41.99765034,-87.69695483,db,
900 E 103rd Street,41.70758193,-87.60145626,db,
Addison & Karlov,41.94640131,-87.72906837,db,
Gunnison & New England,41.96838328,-87.8000385,db,
Diversey & Marmora,41.93124419,-87.77335796,db,
Lawrence & Lavergne,41.9680288,-87.75243653,db,
69th Red Line Station,41.76881973,-87.62585259,db,
63rd Street & Karlov,41.778697,-87.72499,db,
Belmont & Francisco,41.93947885,-87.70011074,db,
1258 S California,41.86474086,-87.69588458,db,
State & 44th Street,41.814803,-87.626305,db,
Mackinaw & 92nd Street,41.72848726,-87.54297841,db,
Michigan & 122nd Street,41.67266153,-87.62042709,db,
Halsted & 116th Street,41.68392941,-87.64200253,db,
Laramie & Iowa,41.896832,-87.755708,db,
Niles Center & Main,42.03365429,-87.75129102,db,
Austin & Waveland,41.947669,-87.776634,db,
Cottage Grove & 77th Street,41.75499979,-87.60541792,db,
Harlem & 63rd Street,41.77695504,-87.80104874,db,
Fullerton & Karlov,41.92451232,-87.72910453,db,
Emerson & Asbury,42.05232,-87.68993,db,
Roosevelt & Karlov,41.86620917,-87.72754305,db,
Pershing & Federal,41.82376238,-87.62887434,db,
Division & Hooker,41.90368134,-87.65126451,db,
65th Street & Austin,41.77427466,-87.77122885,db,
3700 W Foster,41.97565157,-87.72129029,db,
2049 W Diversey,41.93228146,-87.67978123,db,
79th Street & Francisco,41.749973,-87.69495,db,
63rd Street & Greenwood,41.78054407,-87.59933123,db,
71st Street & Sacramento,41.76452812,-87.69773291,db,
111th Street & California,41.69177463,-87.69082091,db,
63rd Street & Wabash,41.78007272,-87.62358263,db,
Irving Park & Spaulding,41.95400182,-87.7103419,db,
Central Street & Lawndale,42.06462571,-87.72059172,db,
2700 E 104th Street,41.70647254,-87.55814307,db,
Lawrence & Cicero,41.96810746,-87.74752394,db,
North Ave & Throop,41.91079739,-87.66061896,db,
Cermak & Central Park,41.85174654,-87.71525429,db,
Cermak & Kedzie,41.85183837,-87.70550075,db,
Belmont & Kimball (Blue Line),41.93904065,-87.71219575,db,
Lawrence & Leavitt,41.96877551,-87.6839312,db,
Division & Wood,41.9033155,-87.67217978,db,
Lawrence & Austin/Mason,41.96772483,-87.77699116,db,
79th Street & Lafayette,41.751068,-87.62611,db,
Madison & California,41.88114144,-87.6966207,db,
Damen & Washington,41.88293468,-87.67677661,db,
Kedzie & 102nd Street,41.70805697,-87.70154008,db,
Cicero & Jarlath,42.01275241,-87.74802208,db,
Pulaski & Schubert,41.92984486,-87.72701896,db,
Harlem & Foster,41.974631,-87.807153,db,
Western & Logan/Jones,41.92951332,-87.68799831,db,
King Drive & 56th Street,41.792787,-87.615983,db,
King Drive & 59th Street,41.78737183,-87.61583896,db,
Commercial & 85th Street,41.74107306,-87.55157827,db,
Avenue O & Ewing (12000 South),41.67587872,-87.53988861,db,
State & Delaware,41.899007,-87.628185,db,
Michigan & 96th Street,41.719888,-87.620446,db,
Broadway & Barry,41.937883,-87.644268,db,
Clark & Leland,41.96698947,-87.66695091,db,
King Drive & 112th Street,41.69086314,-87.61322501,db,
Pulaski & 81st Street Terminal,41.746048,-87.721583,db,
133rd Place & Langley,41.65266597,-87.60445755,db,
Central & Wilson,41.96489916,-87.76731338,db,
63rd Street & Throop,41.77961155,-87.65686727,db,
Howard & Ashland,42.01952239,-87.69317268,db,
North Ave & Bosworth,41.91069722,-87.66624251,db,
Central Street & Broadway/Poplar,42.06441237,-87.69795616,db,
79th Street & Throop,41.75053884,-87.65615283,db,
Jackson & Washtenaw,41.87752503,-87.69403232,db,
95th Street & Wood,41.72126991,-87.66736916,db,
Lawrence & Octavia,41.96726755,-87.80951051,db,
North Ave & Kilbourn,41.909819,-87.738383,db,
119th Street & Vincennes,41.67741435,-87.67157154,db,
Belmont & Lawndale,41.93922574,-87.71970048,db,
2900 W Lawrence,41.968588,-87.701062,db,
Higgins & Talcott,41.97875894,-87.79542135,db,
Ridge & Crain,42.03927071,-87.68767282,db,
Kimball & Carmen,41.97279904,-87.71355482,db,
Ashland & 80th Street,41.74859081,-87.66349851,db,
Cottage Grove & 80th Street,41.7490502,-87.60505417,db,
3501 N Kimball,41.9447066,-87.71257903,db,
Michigan & 32nd Street,41.836222,-87.623465,db,
Halsted & 96th Street,41.71939767,-87.64329073,db,
Halsted & Cullerton,41.85541781,-87.64666027,db,
Milwaukee & Honore,41.90885516,-87.67520418,db,
California & 23rd Street,41.850152,-87.695459,db,
Cottage Grove & 36th Street,41.82919637,-87.6096705,db,
Western & 89th Street,41.73213446,-87.68259413,db,
Kedzie & 92nd Street,41.72629211,-87.70212114,db,
Kedzie & 103rd Street,41.70632987,-87.70144633,db,
Torrence & 101st Street,41.71186829,-87.55980417,db,
Baltimore & 131st Street,41.65740957,-87.54718666,db,
Caldwell & Waukesha,41.998649,-87.769631,db,
California & Altgeld,41.92675911,-87.69754737,db,
Racine & 53rd Street,41.79784075,-87.65499283,db,
